54	0	4140
54	0	4170
54	0	4200
53	0	4230
52	0	4260
50	0	4290
48	0	4320
46	0	4350
43	0	4380
40	0	4410
36	0	4440
32	0	4470
28	0	4500
23	0	4530
19	0	4560
14	0	4590
10	0	4620
5	0	4650
1	0	4680
-3	0	4710
-7	0	4740
-10	0	4770
-15	0	4800
-19	0	4830
-22	0	4860
-24	0	4890
-26	0	4920
-29	0	4950
-30	0	4980
-32	0	5010
-33	0	5040
-33	0	5070
-34	0	5100
-34	0	5130
-34	0	5160
-34	0	5190
-34	0	5220
-33	0	5250
-33	0	5280
-32	0	5310
-32	0	5340
-31	0	5370
-30	0	5400
-29	0	5430
-28	0	5460
-27	0	5490
-26	0	5520
-25	0	5550
-25	0	5580
-24	0	5610
-23	0	5640
-23	0	5670
-22	0	5700
-21	0	5730
-21	0	5760
-20	0	5790
-20	0	5820
-19	0	5850
-18	0	5880
-18	0	5910
-17	0	5940
-17	0	5970
-17	0	6000
-16	0	6030
-16	0	6060
-15	0	6090
-15	0	6120
-14	0	6150
-14	0	6180
-13	0	6210
-13	0	6240
-13	0	6270
-13	0	6300
-13	0	6330
-13	0	6360
-13	0	6390
-13	0	6420
-13	0	6450
-12	0	6480
-12	0	6510
-12	0	6540
-11	0	6570
-11	0	6600
-10	0	6630
-10	0	6660
-9	0	6690
-9	0	6720
-9	0	6750
-8	0	6780
-8	0	6810
-7	0	6840
-7	0	6870
-6	0	6900
-6	0	6930
-5	0	6960
-5	0	6990
-5	0	7020
-4	0	7050
-4	0	7080
-4	0	7110
-4	0	7140
-4	0	7170
-4	0	7200
-4	0	7230
-4	0	7260
-3	0	7290
-3	0	7320
-3	0	7350
-3	0	7380
-3	0	7410
-3	0	7440
-3	0	7470
-3	0	7500
-3	0	7530
-3	0	7560
-4	0	7590
-3	0	7620
-3	0	7650
-3	0	7680
-3	0	7710
-3	0	7740
-3	0	7770
-3	0	7800
-2	0	7830
-2	0	7860
-2	0	7890
-2	0	7920
-2	0	7950
-2	0	7980
-2	0	8010
-2	0	8040
-2	0	8070
-2	0	8100
-2	0	8130
-2	0	8160
-1	0	8190
-1	0	8220
-1	0	8250
0	0	8280
0	0	8310
0	0	8340
0	0	8370
0	0	8400
0	0	8430
0	0	8460
-1	0	8490
-1	0	8520
-1	0	8550
-1	0	8580
-1	0	8610
-1	0	8640
-1	0	8670
-1	0	8700
-1	0	8730
-1	0	8760
-1	0	8790
-1	0	8820
-1	0	8850
-1	0	8880
-1	0	8910
-1	0	8940
-1	0	8970
-1	0	9000
-1	0	9030
-1	0	9060
-1	0	9090
-1	0	9120
0	0	9150
0	0	9180
0	0	9210
0	0	9240
0	0	9270
0	0	9300
0	0	9330
0	0	9360
0	0	9390
0	0	9420
0	0	9450
0	0	9480
0	0	9510
0	0	9540
0	0	9570
0	0	9600
0	0	9630
0	0	9660
0	0	9690
0	0	9720
0	0	9750
0	0	9780
0	0	9810
0	0	9840
0	0	9870
0	0	9900
0	0	9930
0	0	9960
0	0	9990
0	0	10020
0	0	10050
0	0	10080
0	0	10110
0	0	10140
0	0	10170
0	0	10200
0	0	10230
0	0	10260
0	0	10290
0	0	10320
0	0	10350
0	0	10380
0	0	10410
0	0	10440
0	0	10470
0	0	10500
0	0	10530
0	0	10560
0	0	10590
0	0	10620
0	0	10650
0	0	10680
0	0	10710
0	0	10740
0	0	10770
0	0	10800
0	0	10830
0	0	10860
0	0	10890
0	0	10920
0	0	10950
0	0	10980
0	0	11010
0	0	11040
0	0	11070
0	0	11100
0	0	11130
0	0	11160
0	0	11190
0	0	11220
0	0	11250
0	0	11280
0	0	11310
0	0	11340
0	0	11370
0	0	11400
0	0	11430
0	0	11460
0	0	11490
0	0	11520
0	0	11550
0	0	11580
0	0	11610
0	0	11640
0	0	11670
0	0	11700
0	0	11730
0	0	11760
0	0	11790
0	0	11820
0	0	11850
0	0	11880
0	0	11910
0	0	11940
0	0	11970
0	0	12000
0	0	12030
0	0	12060
0	0	12090
0	0	12120
0	0	12150
0	0	12180
0	0	12210
0	0	12240
0	0	12270
0	0	12300
0	0	12330
0	0	12360
0	0	12390
0	0	12420
0	0	12450
0	0	12480
1	0	12510
1	0	12540
0	0	12570
0	0	12600
0	0	12630
0	0	12660
0	0	12690
0	0	12720
0	0	12750
0	0	12780
0	0	12810
0	0	12840
0	0	12870
-1	0	12900
-1	0	12930
-1	0	12960
-1	0	12990
-1	0	13020
0	0	13050
0	0	13080
0	0	13110
0	0	13140
0	0	13170
0	0	13200
0	0	13230
0	0	13260
-1	0	13290
0	0	13320
0	0	13350
0	0	13380
0	0	13410
0	0	13440
0	0	13470
0	0	13500
0	0	13530
0	0	13560
0	0	13590
0	0	13620
0	0	13650
0	0	13680
0	0	13710
0	0	13740
0	0	13770
0	0	13800
0	0	13830
0	0	13860
0	0	13890
0	0	13920
0	0	13950
0	0	13980
0	0	14010
0	0	14040
0	0	14070
0	0	14100
0	0	14130
0	0	14160
0	0	14190
0	0	14220
0	0	14250
0	0	14280
0	0	14310
0	0	14340
0	0	14370
0	0	14400
0	0	14430
0	0	14460
0	0	14490
0	0	14520
0	0	14550
0	0	14580
0	0	14610
-1	0	14640
-1	0	14670
-1	0	14700
-1	0	14730
-1	0	14760
-1	0	14790
-1	0	14820
-1	0	14850
-1	0	14880
0	0	14910
0	0	14940
0	0	14970
0	0	15000
0	0	15030
0	0	15060
0	0	15090
0	0	15120
0	0	15150
0	0	15180
0	0	15210
-1	0	15240
-1	0	15270
-1	0	15300
-1	0	15330
-1	0	15360
-1	0	15390
-1	0	15420
-1	0	15450
-1	0	15480
-1	0	15510
-1	0	15540
0	0	15570
0	0	15600
0	0	15630
0	0	15660
0	0	15690
0	0	15720
0	0	15750
0	0	15780
0	0	15810
0	0	15840
0	0	15870
0	0	15900
0	0	15930
0	0	15960
0	0	15990
0	0	16020
0	0	16050
0	0	16080
0	0	16110
0	0	16140
0	0	16170
0	0	16200
0	0	16230
0	0	16260
0	0	16290
0	0	16320
0	0	16350
0	0	16380
0	0	16410
0	0	16440
0	0	16470
0	0	16500
0	0	16530
0	0	16560
0	0	16590
0	0	16620
0	0	16650
0	0	16680
0	0	16710
0	0	16740
0	0	16770
0	0	16800
0	0	16830
0	0	16860
0	0	16890
0	0	16920
0	0	16950
0	0	16980
0	0	17010
0	0	17040
0	0	17070
0	0	17100
0	0	17130
0	0	17160
0	0	17190
0	0	17220
0	0	17250
0	0	17280
0	0	17310
0	0	17340
0	0	17370
0	0	17400
0	0	17430
0	0	17460
0	0	17490
0	0	17520
0	0	17550
0	0	17580
0	0	17610
0	0	17640
0	0	17670
0	0	17700
0	0	17730
0	0	17760
0	0	17790
0	0	17820
0	0	17850
-1	0	17880
-1	0	17910
-1	0	17940
-1	0	17970
-1	0	18000
-1	0	18030
-1	0	18060
-1	0	18090
-2	0	18120
-2	0	18150
-1	0	18180
-1	0	18210
-1	0	18240
-1	0	18270
-1	0	18300
-1	0	18330
0	0	18360
0	0	18390
0	0	18420
0	0	18450
0	0	18480
0	0	18510
0	0	18540
0	0	18570
0	0	18600
0	0	18630
0	0	18660
0	0	18690
0	0	18720
0	0	18750
0	0	18780
-1	0	18810
-1	0	18840
-1	0	18870
-1	0	18900
-1	0	18930
0	0	18960
0	0	18990
0	0	19020
0	0	19050
0	0	19080
0	0	19110
0	0	19140
0	0	19170
1	0	19200
1	0	19230
1	0	19260
1	0	19290
0	0	19320
0	0	19350
0	0	19380
0	0	19410
0	0	19440
0	0	19470
0	0	19500
0	0	19530
0	0	19560
0	0	19590
0	0	19620
0	0	19650
-1	0	19680
-1	0	19710
-1	0	19740
-1	0	19770
-1	15	19800
-1	15	19830
-1	15	19860
-1	15	19890
0	15	19920
-1	15	19950
-1	15	19980
0	15	20010
0	15	20040
0	15	20070
0	15	20100
0	15	20130
0	15	20160
0	15	20190
0	15	20220
0	15	20250
0	15	20280
0	15	20310
0	15	20340
0	15	20370
0	15	20400
1	15	20430
2	15	20460
2	15	20490
3	15	20520
4	15	20550
5	15	20580
6	15	20610
7	15	20640
9	15	20670
10	15	20700
12	15	20730
14	15	20760
14	15	20790
15	15	20820
16	15	20850
17	15	20880
18	15	20910
19	15	20940
20	15	20970
21	15	21000
21	15	21030
21	15	21060
21	15	21090
22	15	21120
22	15	21150
22	15	21180
22	15	21210
22	15	21240
21	15	21270
21	15	21300
21	15	21330
21	15	21360
21	15	21390
21	15	21420
21	15	21450
21	15	21480
21	15	21510
20	15	21540
20	15	21570
19	15	21600
18	15	21630
18	15	21660
17	15	21690
17	15	21720
16	15	21750
16	15	21780
16	15	21810
16	15	21840
16	15	21870
17	15	21900
17	15	21930
17	15	21960
18	15	21990
18	15	22020
19	15	22050
19	15	22080
19	15	22110
19	15	22140
19	15	22170
19	15	22200
19	15	22230
19	15	22260
19	15	22290
19	15	22320
19	15	22350
19	15	22380
18	15	22410
18	15	22440
17	15	22470
17	15	22500
16	15	22530
16	15	22560
15	15	22590
15	15	22620
15	15	22650
15	15	22680
15	15	22710
15	15	22740
15	15	22770
15	15	22800
15	15	22830
15	15	22860
15	15	22890
16	15	22920
16	15	22950
16	15	22980
16	15	23010
16	15	23040
16	15	23070
16	15	23100
15	15	23130
15	15	23160
14	15	23190
14	15	23220
14	15	23250
14	15	23280
15	15	23310
15	15	23340
15	15	23370
15	15	23400
16	15	23430
16	15	23460
16	15	23490
17	15	23520
17	15	23550
17	15	23580
17	15	23610
17	15	23640
17	15	23670
18	15	23700
18	15	23730
18	15	23760
19	15	23790
19	15	23820
18	15	23850
18	15	23880
17	15	23910
17	15	23940
17	15	23970
17	15	24000
17	15	24030
16	15	24060
16	15	24090
16	15	24120
16	15	24150
15	15	24180
15	15	24210
16	15	24240
16	15	24270
16	15	24300
16	15	24330
17	15	24360
17	15	24390
18	15	24420
18	15	24450
18	15	24480
18	15	24510
17	15	24540
17	15	24570
16	15	24600
16	15	24630
15	15	24660
15	15	24690
15	15	24720
15	15	24750
14	15	24780
14	15	24810
14	15	24840
13	15	24870
13	15	24900
13	15	24930
13	15	24960
13	15	24990
12	15	25020
12	15	25050
12	15	25080
12	15	25110
12	15	25140
12	15	25170
12	15	25200
13	15	25230
13	15	25260
14	15	25290
14	15	25320
14	15	25350
15	15	25380
15	15	25410
15	15	25440
15	15	25470
15	15	25500
15	15	25530
15	15	25560
15	15	25590
16	15	25620
16	15	25650
16	15	25680
16	15	25710
16	15	25740
16	15	25770
15	15	25800
15	15	25830
14	15	25860
14	15	25890
14	15	25920
14	15	25950
14	15	25980
14	15	26010
13	15	26040
14	15	26070
14	15	26100
14	15	26130
15	15	26160
15	15	26190
15	15	26220
15	15	26250
15	15	26280
15	15	26310
15	15	26340
15	15	26370
15	15	26400
15	15	26430
15	15	26460
15	15	26490
15	15	26520
15	15	26550
16	15	26580
16	15	26610
17	15	26640
17	15	26670
17	15	26700
16	15	26730
15	15	26760
15	15	26790
14	15	26820
14	15	26850
14	15	26880
14	15	26910
14	15	26940
14	15	26970
14	15	27000
14	15	27030
14	15	27060
14	15	27090
14	15	27120
14	15	27150
14	15	27180
15	15	27210
15	15	27240
15	15	27270
15	15	27300
15	15	27330
15	30	27360
15	30	27390
16	30	27420
16	30	27450
16	30	27480
16	30	27510
16	30	27540
16	30	27570
16	30	27600
16	30	27630
16	30	27660
16	30	27690
16	30	27720
16	30	27750
16	30	27780
15	30	27810
15	30	27840
14	30	27870
14	30	27900
14	30	27930
14	30	27960
13	30	27990
13	30	28020
14	30	28050
14	30	28080
15	30	28110
16	30	28140
17	30	28170
18	30	28200
20	30	28230
21	30	28260
23	30	28290
24	30	28320
25	30	28350
27	30	28380
28	30	28410
29	30	28440
31	30	28470
32	30	28500
33	30	28530
34	30	28560
34	30	28590
36	30	28620
36	30	28650
37	30	28680
38	30	28710
38	30	28740
38	30	28770
38	30	28800
38	30	28830
38	30	28860
38	30	28890
38	30	28920
37	30	28950
37	30	28980
37	30	29010
36	30	29040
36	30	29070
36	30	29100
36	30	29130
36	30	29160
35	30	29190
35	30	29220
35	30	29250
34	30	29280
34	30	29310
35	30	29340
34	30	29370
34	30	29400
34	30	29430
35	30	29460
35	30	29490
36	30	29520
35	30	29550
35	30	29580
35	30	29610
36	30	29640
36	30	29670
36	30	29700
37	30	29730
37	30	29760
37	30	29790
36	30	29820
36	30	29850
36	30	29880
36	30	29910
35	30	29940
35	30	29970
34	30	30000
34	30	30030
33	30	30060
33	30	30090
33	30	30120
33	30	30150
33	30	30180
33	30	30210
33	30	30240
32	30	30270
