-1	0	7110
-1	0	7140
-1	0	7170
-1	0	7200
0	0	7230
0	0	7260
0	0	7290
1	0	7320
1	0	7350
1	0	7380
1	0	7410
1	0	7440
1	0	7470
1	0	7500
1	0	7530
2	0	7560
2	0	7590
3	0	7620
3	0	7650
3	0	7680
3	0	7710
3	0	7740
2	0	7770
1	0	7800
1	0	7830
2	0	7860
2	0	7890
2	0	7920
2	0	7950
2	0	7980
2	0	8010
3	0	8040
3	0	8070
2	0	8100
2	0	8130
2	0	8160
2	0	8190
2	0	8220
2	0	8250
2	0	8280
1	0	8310
1	0	8340
1	0	8370
1	0	8400
1	0	8430
2	0	8460
2	0	8490
2	0	8520
2	0	8550
2	0	8580
2	0	8610
2	0	8640
2	0	8670
2	0	8700
2	0	8730
2	0	8760
1	0	8790
0	0	8820
0	0	8850
0	0	8880
0	0	8910
0	0	8940
0	0	8970
0	0	9000
0	0	9030
0	0	9060
0	0	9090
-1	0	9120
-1	0	9150
-2	0	9180
-2	0	9210
-2	0	9240
-1	0	9270
-1	0	9300
0	0	9330
0	0	9360
0	0	9390
0	0	9420
0	0	9450
0	0	9480
0	0	9510
0	0	9540
0	0	9570
1	0	9600
2	0	9630
2	0	9660
3	0	9690
3	0	9720
2	0	9750
2	0	9780
2	0	9810
2	0	9840
2	0	9870
3	0	9900
3	0	9930
4	0	9960
3	0	9990
4	0	10020
4	0	10050
4	0	10080
3	0	10110
3	0	10140
3	0	10170
3	0	10200
3	0	10230
3	0	10260
3	0	10290
3	0	10320
3	0	10350
2	0	10380
1	0	10410
1	0	10440
0	0	10470
1	0	10500
1	0	10530
1	0	10560
1	0	10590
1	0	10620
1	0	10650
0	0	10680
0	0	10710
0	0	10740
0	0	10770
0	0	10800
-1	0	10830
0	0	10860
0	0	10890
0	0	10920
-1	0	10950
-2	0	10980
-2	0	11010
-2	0	11040
-2	0	11070
-2	0	11100
-2	0	11130
-1	0	11160
0	0	11190
0	0	11220
0	0	11250
0	0	11280
-1	0	11310
-1	0	11340
-1	0	11370
0	0	11400
0	0	11430
0	0	11460
0	0	11490
0	0	11520
0	0	11550
0	0	11580
-1	0	11610
-2	0	11640
-2	0	11670
-3	0	11700
-3	0	11730
-2	0	11760
-2	0	11790
-1	0	11820
0	0	11850
0	0	11880
0	0	11910
0	0	11940
-1	0	11970
-1	0	12000
-2	0	12030
-2	0	12060
-2	0	12090
-1	0	12120
-1	0	12150
0	0	12180
0	0	12210
0	0	12240
0	0	12270
0	0	12300
-1	0	12330
-1	0	12360
