-2	78	77	
-2	77	77	
-2	77	77	
-2	78	77	
-2	77	77	
-2	77	77	
-2	77	77	
-3	77	77	
-3	77	77	
-3	77	77	
-3	77	77	
-3	77	77	
-3	77	77	
-3	77	77	
-3	78	77	
-3	77	77	
-3	77	77	
-3	77	77	
-3	78	77	
-3	77	77	
-3	78	77	
-3	77	77	
-3	77	77	
-3	78	77	
-3	77	77	
-3	77	77	
-3	77	77	
-3	78	77	
-3	77	77	
-3	77	77	
-3	78	77	
-3	77	77	
-3	77	77	
-3	77	77	
-3	77	77	
-3	78	77	
-3	77	77	
-3	78	77	
-3	77	77	
-3	77	77	
-3	77	77	
-3	77	77	
-3	77	77	
-3	77	77	
-3	77	77	
-3	77	77	
-3	77	77	
-3	78	77	
-3	77	77	
-3	77	77	
-3	78	77	
-3	77	77	
-3	77	77	
-3	77	77	
-3	77	77	
-3	77	77	
-3	78	77	
-3	77	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	78	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	78	77	
-4	78	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	78	77	
-4	77	77	
-4	78	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	78	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	78	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	78	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	77	77	
-4	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	78	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	78	77	
-5	77	77	
-5	78	77	
-5	77	77	
-5	78	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	78	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	77	77	
-5	78	77	
-5	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	78	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	78	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	78	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-6	77	77	
-7	77	77	
-7	77	77	
-7	77	77	
-7	78	77	
-7	77	77	
-7	77	77	
-7	77	77	
-7	77	77	
-7	77	77	
-7	78	77	
-7	77	77	
-7	77	77	
-7	77	77	
-7	77	77	
-7	78	77	
-7	77	77	
-7	77	77	
-7	77	77	
-7	77	77	
-7	78	77	
-7	77	77	
-7	77	77	
-7	77	77	
-7	77	77	
-7	78	77	
-7	78	77	
-7	77	77	
-7	77	77	
-7	78	77	
-7	77	77	
-7	78	77	
-7	77	77	
-7	77	77	
-7	77	77	
-7	77	77	
-7	77	77	
-7	77	77	
-7	77	77	
-7	77	77	
-7	77	77	
-7	77	77	
-7	77	77	
-7	77	77	
-7	77	77	
-7	77	77	
-7	78	77	
-7	77	77	
-7	77	77	
-7	77	77	
-8	77	77	
-8	77	77	
-8	77	77	
-8	77	77	
-8	77	77	
-8	77	77	
-8	77	77	
-8	77	77	
-8	77	77	
-8	77	77	
-8	77	77	
-8	77	77	
-8	77	77	
-8	77	77	
-8	77	77	
-8	77	77	
-8	77	77	
-8	78	77	
-8	77	77	
-8	77	77	
-8	77	77	
-8	77	77	
-8	77	77	
-8	77	77	
-8	78	77	
-8	77	77	
-8	77	77	
-8	77	77	
-8	77	77	
-8	78	77	
